target,prior,posterior_target,entropy,marginal_likelihood
Marine,4.691115039932104e-05,0.06652932017849031,4.619866333271453,15.531300288256242
Education,0.0002643076615418,0.25256600421248404,4.027996987310965,23.050464310936924
Center,0.0002144905106753,0.22782850062286444,4.081849279497451,20.736948554653225
Wellington,9.146982422994455e-06,0.012993145371251761,4.636489394022916,15.5063065723535
habit,2.4078289585492212e-05,0.0356180566359693,4.610950437838878,14.890189753269844
visiting,3.805476802304805e-05,0.05485160829069207,4.598283314799492,15.281448845524753
another,0.0007610953604609,0.48516045678223974,3.0910648769791056,34.55401339788621
overnight,2.144905106753617e-05,0.028129197148900907,4.692577782614553,16.795601636593737
steal,3.5563910479721264e-05,0.04575773012615109,4.6427271957941905,17.119451851119166
crabs,3.473362463194567e-06,0.004921286652030927,4.760880936169741,15.545914086704972
returning,4.275972116044307e-05,0.04945877159684529,4.5833274522771354,19.04304343046093
own,0.0007610953604609,0.48062582919506636,3.073119676076848,34.88002497047279
center,0.0002144905106753,0.2151756008990255,4.108611661547181,21.956336484995575
Ozymandias,2.518533738252634e-07,0.00028746040684166367,4.646996481662182,19.298100162101363
thought,0.0005383019913078,0.4539262267455327,3.2681988500793797,26.120743196150407
broken,0.0001050311597436,0.1342067847165637,4.413410278479589,17.23806476972963
record,0.0002241771788994,0.23844599956610266,4.13064182178548,20.708382493265614
opening,0.000120529828902,0.13892496892763573,4.406433693224388,19.10992799967215
jar,1.1776220940950502e-05,0.012283133636054306,4.54552288759526,21.117455482740787
released,0.0001549866915847,0.16691253960744565,4.287337440422101,20.452681798919617
brought,0.0002006524132124,0.23535636648455058,4.155100442697136,18.77860192304792
number,0.000577048664204,0.42109050073003634,3.350759046685766,30.184349069838056
ago,0.0003639419632749,0.2512749661698312,3.8289475812757665,31.902721260148574
local,0.0003722448217527,0.3422463405887105,3.6490324552906896,23.95712345536247
him,0.0017851145727175,0.676955008358837,2.0870500574775885,58.083276717454446
caught,0.0001098744938556,0.14757861147997184,4.44039597596754,16.39903476772118
crayfish,9.797373003752006e-07,0.001359577135025674,4.646266969292863,15.87269275031101
pot,3.473362463194567e-05,0.04010792840893316,4.586133628968202,19.075006494596398
scarred,2.57388612810434e-06,0.003337254883518913,4.655037459564093,16.988098523849672
rough,4.275972116044307e-05,0.05777711969968243,4.642461015794861,16.301358399857186
looking,0.0005147772256208,0.4504897579148525,3.270966298913172,25.169768574905525
living,0.0002767619492585,0.28943474918528445,3.921642299086116,21.06204464324328
reef,9.354553884938354e-06,0.011197040633524306,4.679260032923011,18.40198387378869
fighting,0.0001151329708915,0.15546805463990415,4.3831926370776735,16.31185551957882
fish,0.0001098744938556,0.11714485619892952,4.339516549735796,20.65943703513795
wasn,8.538106134625688e-07,0.0011338138684586585,4.741789754154213,16.586876202389597
best,0.0009575963444345,0.5290140938055196,2.889573438520276,39.871268786409026
shape,7.265001168036444e-05,0.09603244754969176,4.569692026604175,16.663357418249955
According,0.0002643076615418,0.24862803721656232,4.042190053425227,23.415555749188822
rugby,3.473362463194567e-05,0.049187687240773444,4.629053708500192,15.553872072501559
ball,0.0001522190720921,0.1641792980828577,4.277977199275828,20.421869406834407
unusually,7.956906041182772e-06,0.009794837596219266,4.6404229925117315,17.893356273334568
friendly,6.047248591298907e-05,0.08652252508625463,4.593792895290411,15.394778887480616
