target,prior,posterior_target,entropy,marginal_likelihood
very,0.0013838097462926,0.6125745495982742,2.442602619206496,49.75792426117468
surprising,2.643076615418973e-05,0.030403774301624897,4.606685868749896,19.148161042449306
said,0.0014114859412185,0.5639021088871949,2.619162263300212,55.13376579749451
recalling,3.3211433911023743e-06,0.003879324260865037,4.625443848189106,18.85716335747935
how,0.0024078289585492,0.7125288705913303,1.9061561440745038,74.43342211693724
found,0.0006628448684741,0.43029188417575315,3.312788241011889,33.930758072918906
out,0.0033211433911023,0.7714992792455262,1.5897179095636247,94.81933849024709
about,0.0034733624631945,0.7985345807201931,1.4273900311187822,95.80787274048807
A,0.0316892431901018,0.9612187433211957,0.3371273443671602,726.1635668675766
man,0.0009146982422994,0.5159072371021095,2.953937531339325,39.05269803879473
stood,5.147772256208681e-05,0.055089736353012474,4.618195918698359,20.582278483646288
at,0.0069328868289262,0.8467248415889779,1.1024264896137606,180.3502000839334
my,0.0051477722562086,0.8420663210167537,1.1288247083693894,134.65356194738226
door,0.0001660571695551,0.14830930713956794,4.366484929552418,24.662326564210563
and,0.0355639104797212,0.9732793748995918,0.24559702768388209,804.8534448723533
told,0.0004801819819635,0.2972691299927774,3.707558639261803,35.57958406666211
me,0.0041791054338038,0.7729777403587867,1.5212147928128241,119.08612380977979
post,0.0003722448217527,0.29483387571421776,3.854041452205305,27.809687111996872
from,0.0059088676166696,0.8663438060702775,1.0124450745404154,150.2307392661802
then,0.0016190574031624,0.628175470377348,2.3709274150531225,56.7709409110846
been,0.0025738861281043,0.7315389375289569,1.8119722416144943,77.49910750058021
name,0.0005632105667411,0.3888041024388424,3.4769030141780117,31.906912004736103
card,0.0001522190720921,0.12841326224232,4.344949408810237,26.109827958633467
of,0.0347336246319456,0.9696819472983417,0.2723624169313239,788.9793112233948
Her,0.0027676194925853,0.7290120463111729,1.8282009495745664,83.62121914848274
visitor,1.4114859412185093e-05,0.015304281028815373,4.617346243045715,20.31460788361293
genealogical,1.5221907209219217e-06,0.0015607266799413755,4.612323562551973,21.482609529567533
researcher,1.15132970891549e-05,0.010165378294047598,4.612744805680302,24.947152696541913
who,0.0030305433443809,0.7535334834482997,1.6816892516952189,88.58552510396167
managed,7.956906041182773e-05,0.08992450094422498,4.559840590904583,19.489962903136774
track,0.0001453000233607,0.13859364279537031,4.375845324352748,23.092300122772915
