"","word","vent","rev","model","uncond_ent","vmi","language"
"8457","书",4.8137,"Lower","TransOCR",5.59,0.7763,"ZH"
"8458","乳",0.1856,"Lower","TransOCR",5.59,5.4044,"ZH"
"8459","了",2.8398,"Lower","TransOCR",5.59,2.7502,"ZH"
"8460","争",6.9235,"Lower","TransOCR",5.59,0,"ZH"
"8461","事",5.7569,"Lower","TransOCR",5.59,0,"ZH"
"8462","二",0.0058,"Lower","TransOCR",5.59,5.5842,"ZH"
"8463","于",2.7266,"Lower","TransOCR",5.59,2.8634,"ZH"
"8464","五",3.3174,"Lower","TransOCR",5.59,2.2726,"ZH"
"8465","亚",1.5014,"Lower","TransOCR",5.59,4.0886,"ZH"
"8466","些",0.1473,"Lower","TransOCR",5.59,5.4427,"ZH"
"8467","亡",4.6356,"Lower","TransOCR",5.59,0.9544,"ZH"
"8468","交",5.3461,"Lower","TransOCR",5.59,0.2439,"ZH"
"8469","产",0.2677,"Lower","TransOCR",5.59,5.3223,"ZH"
"8470","享",0.8626,"Lower","TransOCR",5.59,4.7274,"ZH"
"8471","亲",6.5338,"Lower","TransOCR",5.59,0,"ZH"
"8472","人",0.5238,"Lower","TransOCR",5.59,5.0662,"ZH"
"8473","什",5.5398,"Lower","TransOCR",5.59,0.0502000000000002,"ZH"
"8474","仅",7.0692,"Lower","TransOCR",5.59,0,"ZH"
"8475","今",0.0148,"Lower","TransOCR",5.59,5.5752,"ZH"
"8476","仍",3.3686,"Lower","TransOCR",5.59,2.2214,"ZH"
"8477","从",2.3721,"Lower","TransOCR",5.59,3.2179,"ZH"
"8478","他",0.3696,"Lower","TransOCR",5.59,5.2204,"ZH"
"8479","代",1.6725,"Lower","TransOCR",5.59,3.9175,"ZH"
"8480","令",0.0013,"Lower","TransOCR",5.59,5.5887,"ZH"
"8481","以",1.5716,"Lower","TransOCR",5.59,4.0184,"ZH"
"8482","们",6.108,"Lower","TransOCR",5.59,0,"ZH"
"8483","件",2.9162,"Lower","TransOCR",5.59,2.6738,"ZH"
"8484","价",4.7645,"Lower","TransOCR",5.59,0.8255,"ZH"
"8485","任",4.2154,"Lower","TransOCR",5.59,1.3746,"ZH"
"8486","仿",6.7487,"Lower","TransOCR",5.59,0,"ZH"
"8487","企",1.1941,"Lower","TransOCR",5.59,4.3959,"ZH"
"8488","休",0.9442,"Lower","TransOCR",5.59,4.6458,"ZH"
"8489","优",7.0002,"Lower","TransOCR",5.59,0,"ZH"
"8490","会",2.5881,"Lower","TransOCR",5.59,3.0019,"ZH"
"8491","传",5.4988,"Lower","TransOCR",5.59,0.0911999999999997,"ZH"
"8492","伤",2.2029,"Lower","TransOCR",5.59,3.3871,"ZH"
"8493","伯",6.5538,"Lower","TransOCR",5.59,0,"ZH"
"8494","估",4.5376,"Lower","TransOCR",5.59,1.0524,"ZH"
"8495","似",0.0632,"Lower","TransOCR",5.59,5.5268,"ZH"
"8496","但",1.9413,"Lower","TransOCR",5.59,3.6487,"ZH"
"8497","位",0.2934,"Lower","TransOCR",5.59,5.2966,"ZH"
"8498","低",5.9191,"Lower","TransOCR",5.59,0,"ZH"
"8499","住",0.9522,"Lower","TransOCR",5.59,4.6378,"ZH"
"8500","体",0.1706,"Lower","TransOCR",5.59,5.4194,"ZH"
"8501","何",7.2842,"Lower","TransOCR",5.59,0,"ZH"
"8502","余",5.4173,"Lower","TransOCR",5.59,0.1727,"ZH"
"8503","佛",0.003,"Lower","TransOCR",5.59,5.587,"ZH"
"8504","作",1.7755,"Lower","TransOCR",5.59,3.8145,"ZH"
"8505","你",4.3271,"Lower","TransOCR",5.59,1.2629,"ZH"
"8506","使",0.0413,"Lower","TransOCR",5.59,5.5487,"ZH"
"8507","侈",0.8312,"Lower","TransOCR",5.59,4.7588,"ZH"
"8508","例",5.1405,"Lower","TransOCR",5.59,0.4495,"ZH"
"8509","供",2.0077,"Lower","TransOCR",5.59,3.5823,"ZH"
"8510","依",5.886,"Lower","TransOCR",5.59,0,"ZH"
"8511","促",2.5812,"Lower","TransOCR",5.59,3.0088,"ZH"
"8512","保",0.0429,"Lower","TransOCR",5.59,5.5471,"ZH"
"8513","信",0.7308,"Lower","TransOCR",5.59,4.8592,"ZH"
"8514","俱",0.005,"Lower","TransOCR",5.59,5.585,"ZH"
"8515","值",3.0357,"Lower","TransOCR",5.59,2.5543,"ZH"
"8516","假",0.0628,"Lower","TransOCR",5.59,5.5272,"ZH"
"8517","做",0.4231,"Lower","TransOCR",5.59,5.1669,"ZH"
"8518","健",0.153,"Lower","TransOCR",5.59,5.437,"ZH"
"8519","偶",5.0549,"Lower","TransOCR",5.59,0.5351,"ZH"
"8520","偷",1.809,"Lower","TransOCR",5.59,3.781,"ZH"
"8521","像",5.8681,"Lower","TransOCR",5.59,0,"ZH"
"8522","儿",5.6109,"Lower","TransOCR",5.59,0,"ZH"
"8523","充",5.7217,"Lower","TransOCR",5.59,0,"ZH"
"8524","先",3.4725,"Lower","TransOCR",5.59,2.1175,"ZH"
"8525","光",6.2719,"Lower","TransOCR",5.59,0,"ZH"
"8526","克",0.0124,"Lower","TransOCR",5.59,5.5776,"ZH"
"8527","免",4.413,"Lower","TransOCR",5.59,1.177,"ZH"
"8528","入",3.3645,"Lower","TransOCR",5.59,2.2255,"ZH"
"8529","全",0.0041,"Lower","TransOCR",5.59,5.5859,"ZH"
"8530","八",0.6154,"Lower","TransOCR",5.59,4.9746,"ZH"
"8531","公",6.7097,"Lower","TransOCR",5.59,0,"ZH"
"8532","六",0.3693,"Lower","TransOCR",5.59,5.2207,"ZH"
"8533","兰",0.0975,"Lower","TransOCR",5.59,5.4925,"ZH"
"8534","关",2.0593,"Lower","TransOCR",5.59,3.5307,"ZH"
"8535","兴",3.0134,"Lower","TransOCR",5.59,2.5766,"ZH"
"8536","其",0.2692,"Lower","TransOCR",5.59,5.3208,"ZH"
"8537","具",2.3344,"Lower","TransOCR",5.59,3.2556,"ZH"
"8538","典",0.029,"Lower","TransOCR",5.59,5.561,"ZH"
"8539","养",3.9357,"Lower","TransOCR",5.59,1.6543,"ZH"
"8540","内",3.3474,"Lower","TransOCR",5.59,2.2426,"ZH"
"8541","再",3.6779,"Lower","TransOCR",5.59,1.9121,"ZH"
"8542","农",0.1238,"Lower","TransOCR",5.59,5.4662,"ZH"
"8543","况",4.0238,"Lower","TransOCR",5.59,1.5662,"ZH"
"8544","冷",0.0716,"Lower","TransOCR",5.59,5.5184,"ZH"
"8545","准",1.4117,"Lower","TransOCR",5.59,4.1783,"ZH"
"8546","凌",0.0022,"Lower","TransOCR",5.59,5.5878,"ZH"
"8547","减",0.0906,"Lower","TransOCR",5.59,5.4994,"ZH"
"8548","几",6.2679,"Lower","TransOCR",5.59,0,"ZH"
"8549","凡",5.0724,"Lower","TransOCR",5.59,0.5176,"ZH"
"8550","凯",0.3583,"Lower","TransOCR",5.59,5.2317,"ZH"
"8551","出",5.4846,"Lower","TransOCR",5.59,0.1054,"ZH"
"8552","分",6.0105,"Lower","TransOCR",5.59,0,"ZH"
"8553","切",6.2438,"Lower","TransOCR",5.59,0,"ZH"
"8554","划",0.0603,"Lower","TransOCR",5.59,5.5297,"ZH"
"8555","列",1.6188,"Lower","TransOCR",5.59,3.9712,"ZH"
"8556","则",7.0165,"Lower","TransOCR",5.59,0,"ZH"
"8557","刚",1.2053,"Lower","TransOCR",5.59,4.3847,"ZH"
"8558","初",0.0435,"Lower","TransOCR",5.59,5.5465,"ZH"
"8559","利",0.0734,"Lower","TransOCR",5.59,5.5166,"ZH"
"8560","到",0.117,"Lower","TransOCR",5.59,5.473,"ZH"
"8561","制",0.1744,"Lower","TransOCR",5.59,5.4156,"ZH"
"8562","前",0.4037,"Lower","TransOCR",5.59,5.1863,"ZH"
"8563","剧",0.3805,"Lower","TransOCR",5.59,5.2095,"ZH"
"8564","剩",5.3463,"Lower","TransOCR",5.59,0.2437,"ZH"
"8565","力",7.088,"Lower","TransOCR",5.59,0,"ZH"
"8566","劝",1.2729,"Lower","TransOCR",5.59,4.3171,"ZH"
"8567","功",5.6336,"Lower","TransOCR",5.59,0,"ZH"
"8568","加",0.0857,"Lower","TransOCR",5.59,5.5043,"ZH"
"8569","务",5.6425,"Lower","TransOCR",5.59,0,"ZH"
"8570","动",0.1911,"Lower","TransOCR",5.59,5.3989,"ZH"
"8571","助",2.8685,"Lower","TransOCR",5.59,2.7215,"ZH"
"8572","励",0.0821,"Lower","TransOCR",5.59,5.5079,"ZH"
"8573","劳",2.5611,"Lower","TransOCR",5.59,3.0289,"ZH"
"8574","包",1.389,"Lower","TransOCR",5.59,4.201,"ZH"
"8575","化",2.3783,"Lower","TransOCR",5.59,3.2117,"ZH"
"8576","北",0.4122,"Lower","TransOCR",5.59,5.1778,"ZH"
"8577","匪",6.4414,"Lower","TransOCR",5.59,0,"ZH"
"8578","区",0.0437,"Lower","TransOCR",5.59,5.5463,"ZH"
"8579","十",0.0446,"Lower","TransOCR",5.59,5.5454,"ZH"
"8580","千",0.0436,"Lower","TransOCR",5.59,5.5464,"ZH"
"8581","升",0.423,"Lower","TransOCR",5.59,5.167,"ZH"
"8582","午",6.1254,"Lower","TransOCR",5.59,0,"ZH"
"8583","半",5.7037,"Lower","TransOCR",5.59,0,"ZH"
"8584","单",6.7789,"Lower","TransOCR",5.59,0,"ZH"
"8585","南",2.8982,"Lower","TransOCR",5.59,2.6918,"ZH"
"8586","博",5.3768,"Lower","TransOCR",5.59,0.2132,"ZH"
"8587","卡",1.8137,"Lower","TransOCR",5.59,3.7763,"ZH"
"8588","卢",1.4232,"Lower","TransOCR",5.59,4.1668,"ZH"
"8589","印",6.783,"Lower","TransOCR",5.59,0,"ZH"
"8590","却",1.7795,"Lower","TransOCR",5.59,3.8105,"ZH"
"8591","历",5.4388,"Lower","TransOCR",5.59,0.1512,"ZH"
"8592","压",0.044,"Lower","TransOCR",5.59,5.546,"ZH"
"8593","原",0.0548,"Lower","TransOCR",5.59,5.5352,"ZH"
"8594","去",6.9822,"Lower","TransOCR",5.59,0,"ZH"
"8595","参",0.8753,"Lower","TransOCR",5.59,4.7147,"ZH"
"8596","叉",0.5953,"Lower","TransOCR",5.59,4.9947,"ZH"
"8597","及",0.9263,"Lower","TransOCR",5.59,4.6637,"ZH"
"8598","友",0.9179,"Lower","TransOCR",5.59,4.6721,"ZH"
"8599","发",2.2501,"Lower","TransOCR",5.59,3.3399,"ZH"
"8600","取",3.4532,"Lower","TransOCR",5.59,2.1368,"ZH"
"8601","受",5.773,"Lower","TransOCR",5.59,0,"ZH"
"8602","变",4.3899,"Lower","TransOCR",5.59,1.2001,"ZH"
"8603","口",0.3362,"Lower","TransOCR",5.59,5.2538,"ZH"
"8604","古",1.0469,"Lower","TransOCR",5.59,4.5431,"ZH"
"8605","另",2.4214,"Lower","TransOCR",5.59,3.1686,"ZH"
"8606","只",3.5027,"Lower","TransOCR",5.59,2.0873,"ZH"
"8607","叫",0.1717,"Lower","TransOCR",5.59,5.4183,"ZH"
"8608","可",0.5078,"Lower","TransOCR",5.59,5.0822,"ZH"
"8609","史",2.9348,"Lower","TransOCR",5.59,2.6552,"ZH"
"8610","司",0.027,"Lower","TransOCR",5.59,5.563,"ZH"
"8611","叹",0.0634,"Lower","TransOCR",5.59,5.5266,"ZH"
"8612","吁",0.3244,"Lower","TransOCR",5.59,5.2656,"ZH"
"8613","吃",1.1735,"Lower","TransOCR",5.59,4.4165,"ZH"
"8614","合",0.0486,"Lower","TransOCR",5.59,5.5414,"ZH"
"8615","同",1.4408,"Lower","TransOCR",5.59,4.1492,"ZH"
"8616","名",1.3159,"Lower","TransOCR",5.59,4.2741,"ZH"
"8617","后",0.3076,"Lower","TransOCR",5.59,5.2824,"ZH"
"8618","向",6.8774,"Lower","TransOCR",5.59,0,"ZH"
"8619","否",0.076,"Lower","TransOCR",5.59,5.514,"ZH"
"8620","含",5.8708,"Lower","TransOCR",5.59,0,"ZH"
"8621","吻",6.1738,"Lower","TransOCR",5.59,0,"ZH"
"8622","呈",0.1131,"Lower","TransOCR",5.59,5.4769,"ZH"
"8623","告",0.4579,"Lower","TransOCR",5.59,5.1321,"ZH"
"8624","员",4.0494,"Lower","TransOCR",5.59,1.5406,"ZH"
"8625","呢",5.1636,"Lower","TransOCR",5.59,0.4264,"ZH"
"8626","周",0.009,"Lower","TransOCR",5.59,5.581,"ZH"
"8627","味",0.0029,"Lower","TransOCR",5.59,5.5871,"ZH"
"8628","呼",7.5874,"Lower","TransOCR",5.59,0,"ZH"
"8629","命",2.699,"Lower","TransOCR",5.59,2.891,"ZH"
"8630","和",6.0046,"Lower","TransOCR",5.59,0,"ZH"
"8631","品",0.015,"Lower","TransOCR",5.59,5.575,"ZH"
"8632","响",1.8178,"Lower","TransOCR",5.59,3.7722,"ZH"
"8633","唯",5.3541,"Lower","TransOCR",5.59,0.2359,"ZH"
"8634","商",5.7243,"Lower","TransOCR",5.59,0,"ZH"
"8635","善",1.9581,"Lower","TransOCR",5.59,3.6319,"ZH"
"8636","喜",0.1514,"Lower","TransOCR",5.59,5.4386,"ZH"
"8637","喻",3.9682,"Lower","TransOCR",5.59,1.6218,"ZH"
"8638","器",0.6502,"Lower","TransOCR",5.59,4.9398,"ZH"
"8639","四",0.7467,"Lower","TransOCR",5.59,4.8433,"ZH"
"8640","回",0.0152,"Lower","TransOCR",5.59,5.5748,"ZH"
"8641","因",2.1634,"Lower","TransOCR",5.59,3.4266,"ZH"
"8642","团",6.6493,"Lower","TransOCR",5.59,0,"ZH"
"8643","困",0.0421,"Lower","TransOCR",5.59,5.5479,"ZH"
"8644","固",0.0149,"Lower","TransOCR",5.59,5.5751,"ZH"
"8645","国",0.6661,"Lower","TransOCR",5.59,4.9239,"ZH"
"8646","图",2.1074,"Lower","TransOCR",5.59,3.4826,"ZH"
"8647","土",4.7608,"Lower","TransOCR",5.59,0.8292,"ZH"
"8648","在",3.6125,"Lower","TransOCR",5.59,1.9775,"ZH"
"8649","地",0.5627,"Lower","TransOCR",5.59,5.0273,"ZH"
"8650","场",5.783,"Lower","TransOCR",5.59,0,"ZH"
"8651","圾",6.892,"Lower","TransOCR",5.59,0,"ZH"
"8652","址",2.7378,"Lower","TransOCR",5.59,2.8522,"ZH"
"8653","均",4.5941,"Lower","TransOCR",5.59,0.9959,"ZH"
"8654","坎",0.321,"Lower","TransOCR",5.59,5.269,"ZH"
"8655","坚",0.4422,"Lower","TransOCR",5.59,5.1478,"ZH"
"8656","坦",0.0144,"Lower","TransOCR",5.59,5.5756,"ZH"
"8657","垃",0.2135,"Lower","TransOCR",5.59,5.3765,"ZH"
"8658","型",1.7405,"Lower","TransOCR",5.59,3.8495,"ZH"
"8659","埃",1.5595,"Lower","TransOCR",5.59,4.0305,"ZH"
"8660","城",0.1293,"Lower","TransOCR",5.59,5.4607,"ZH"
"8661","域",0.0669,"Lower","TransOCR",5.59,5.5231,"ZH"
"8662","基",0.277,"Lower","TransOCR",5.59,5.313,"ZH"
"8663","堪",2.7828,"Lower","TransOCR",5.59,2.8072,"ZH"
"8664","塑",2.9991,"Lower","TransOCR",5.59,2.5909,"ZH"
"8665","塔",0.1509,"Lower","TransOCR",5.59,5.4391,"ZH"
"8666","塞",0.0079,"Lower","TransOCR",5.59,5.5821,"ZH"
"8667","境",2.3218,"Lower","TransOCR",5.59,3.2682,"ZH"
"8668","增",0.7827,"Lower","TransOCR",5.59,4.8073,"ZH"
"8669","墨",5.8966,"Lower","TransOCR",5.59,0,"ZH"
"8670","壁",6.1189,"Lower","TransOCR",5.59,0,"ZH"
"8671","士",4.2884,"Lower","TransOCR",5.59,1.3016,"ZH"
"8672","处",4.7285,"Lower","TransOCR",5.59,0.8615,"ZH"
"8673","备",6.1602,"Lower","TransOCR",5.59,0,"ZH"
"8674","复",4.5211,"Lower","TransOCR",5.59,1.0689,"ZH"
"8675","夏",3.3321,"Lower","TransOCR",5.59,2.2579,"ZH"
"8676","外",5.8121,"Lower","TransOCR",5.59,0,"ZH"
"8677","多",3.353,"Lower","TransOCR",5.59,2.237,"ZH"
"8678","夜",0.1158,"Lower","TransOCR",5.59,5.4742,"ZH"
"8679","够",4.8395,"Lower","TransOCR",5.59,0.7505,"ZH"
"8680","大",0.0556,"Lower","TransOCR",5.59,5.5344,"ZH"
"8681","天",7.3134,"Lower","TransOCR",5.59,0,"ZH"
"8682","太",4.1956,"Lower","TransOCR",5.59,1.3944,"ZH"
"8683","夫",0.1062,"Lower","TransOCR",5.59,5.4838,"ZH"
"8684","失",1.5792,"Lower","TransOCR",5.59,4.0108,"ZH"
"8685","头",0.4085,"Lower","TransOCR",5.59,5.1815,"ZH"
"8686","夷",0.0412,"Lower","TransOCR",5.59,5.5488,"ZH"
"8687","奇",7.2614,"Lower","TransOCR",5.59,0,"ZH"
"8688","奉",1.5183,"Lower","TransOCR",5.59,4.0717,"ZH"
"8689","奋",3.691,"Lower","TransOCR",5.59,1.899,"ZH"
"8690","奏",4.5907,"Lower","TransOCR",5.59,0.9993,"ZH"
"8691","奢",0.87,"Lower","TransOCR",5.59,4.72,"ZH"
"8692","女",0.3208,"Lower","TransOCR",5.59,5.2692,"ZH"
"8693","她",1.0875,"Lower","TransOCR",5.59,4.5025,"ZH"
"8694","好",2.5277,"Lower","TransOCR",5.59,3.0623,"ZH"
"8695","如",2.4973,"Lower","TransOCR",5.59,3.0927,"ZH"
"8696","妻",2.8761,"Lower","TransOCR",5.59,2.7139,"ZH"
"8697","始",1.6467,"Lower","TransOCR",5.59,3.9433,"ZH"
"8698","子",1.1295,"Lower","TransOCR",5.59,4.4605,"ZH"
"8699","孔",7.2747,"Lower","TransOCR",5.59,0,"ZH"
"8700","字",2.8553,"Lower","TransOCR",5.59,2.7347,"ZH"
"8701","存",3.247,"Lower","TransOCR",5.59,2.343,"ZH"
"8702","季",6.5861,"Lower","TransOCR",5.59,0,"ZH"
"8703","孤",5.969,"Lower","TransOCR",5.59,0,"ZH"
"8704","学",1.1635,"Lower","TransOCR",5.59,4.4265,"ZH"
"8705","孩",0.3493,"Lower","TransOCR",5.59,5.2407,"ZH"
"8706","它",6.7037,"Lower","TransOCR",5.59,0,"ZH"
"8707","安",0.4045,"Lower","TransOCR",5.59,5.1855,"ZH"
"8708","完",1.4221,"Lower","TransOCR",5.59,4.1679,"ZH"
"8709","官",0.0018,"Lower","TransOCR",5.59,5.5882,"ZH"
"8710","定",1.6158,"Lower","TransOCR",5.59,3.9742,"ZH"
"8711","实",0.3931,"Lower","TransOCR",5.59,5.1969,"ZH"
"8712","客",1.6066,"Lower","TransOCR",5.59,3.9834,"ZH"
"8713","宣",1.2585,"Lower","TransOCR",5.59,4.3315,"ZH"
"8714","家",0.0469,"Lower","TransOCR",5.59,5.5431,"ZH"
"8715","容",6.6287,"Lower","TransOCR",5.59,0,"ZH"
"8716","寄",4.3206,"Lower","TransOCR",5.59,1.2694,"ZH"
"8717","密",0.4763,"Lower","TransOCR",5.59,5.1137,"ZH"
"8718","寒",2.3689,"Lower","TransOCR",5.59,3.2211,"ZH"
"8719","察",4.1487,"Lower","TransOCR",5.59,1.4413,"ZH"
"8720","对",2.5301,"Lower","TransOCR",5.59,3.0599,"ZH"
"8721","寻",0.1043,"Lower","TransOCR",5.59,5.4857,"ZH"
"8722","封",0.3903,"Lower","TransOCR",5.59,5.1997,"ZH"
"8723","将",7.1585,"Lower","TransOCR",5.59,0,"ZH"
"8724","尊",0.0117,"Lower","TransOCR",5.59,5.5783,"ZH"
"8725","小",6.1123,"Lower","TransOCR",5.59,0,"ZH"
"8726","少",2.4504,"Lower","TransOCR",5.59,3.1396,"ZH"
"8727","尔",5.9694,"Lower","TransOCR",5.59,0,"ZH"
"8728","尘",0.1813,"Lower","TransOCR",5.59,5.4087,"ZH"
"8729","尚",0.7846,"Lower","TransOCR",5.59,4.8054,"ZH"
"8730","尝",6.0614,"Lower","TransOCR",5.59,0,"ZH"
"8731","尤",7.0672,"Lower","TransOCR",5.59,0,"ZH"
"8732","就",0.6677,"Lower","TransOCR",5.59,4.9223,"ZH"
"8733","尽",1.7405,"Lower","TransOCR",5.59,3.8495,"ZH"
"8734","尿",3.6116,"Lower","TransOCR",5.59,1.9784,"ZH"
"8735","居",0.0025,"Lower","TransOCR",5.59,5.5875,"ZH"
"8736","届",1.8278,"Lower","TransOCR",5.59,3.7622,"ZH"
"8737","展",0.0705,"Lower","TransOCR",5.59,5.5195,"ZH"
"8738","属",3.936,"Lower","TransOCR",5.59,1.654,"ZH"
"8739","山",1.0013,"Lower","TransOCR",5.59,4.5887,"ZH"
"8740","岁",5.4915,"Lower","TransOCR",5.59,0.0984999999999996,"ZH"
"8741","岗",0.552,"Lower","TransOCR",5.59,5.038,"ZH"
"8742","岛",1.9603,"Lower","TransOCR",5.59,3.6297,"ZH"
"8743","岸",0.0972,"Lower","TransOCR",5.59,5.4928,"ZH"
"8744","峰",6.5412,"Lower","TransOCR",5.59,0,"ZH"
"8745","崇",0.1759,"Lower","TransOCR",5.59,5.4141,"ZH"
"8746","工",4.9106,"Lower","TransOCR",5.59,0.6794,"ZH"
"8747","己",3.6721,"Lower","TransOCR",5.59,1.9179,"ZH"
"8748","已",3.2261,"Lower","TransOCR",5.59,2.3639,"ZH"
"8749","巴",2.9536,"Lower","TransOCR",5.59,2.6364,"ZH"
"8750","币",6.6136,"Lower","TransOCR",5.59,0,"ZH"
"8751","市",5.8095,"Lower","TransOCR",5.59,0,"ZH"
"8752","布",2.2237,"Lower","TransOCR",5.59,3.3663,"ZH"
"8753","师",0.0983,"Lower","TransOCR",5.59,5.4917,"ZH"
"8754","希",1.2877,"Lower","TransOCR",5.59,4.3023,"ZH"
"8755","带",0.3106,"Lower","TransOCR",5.59,5.2794,"ZH"
"8756","常",0.412,"Lower","TransOCR",5.59,5.178,"ZH"
"8757","平",0.1085,"Lower","TransOCR",5.59,5.4815,"ZH"
"8758","年",0.0172,"Lower","TransOCR",5.59,5.5728,"ZH"
"8759","并",3.5968,"Lower","TransOCR",5.59,1.9932,"ZH"
"8760","床",0.1214,"Lower","TransOCR",5.59,5.4686,"ZH"
"8761","应",0.0302,"Lower","TransOCR",5.59,5.5598,"ZH"
"8762","底",0.0288,"Lower","TransOCR",5.59,5.5612,"ZH"
"8763","府",0.0346,"Lower","TransOCR",5.59,5.5554,"ZH"
"8764","度",1.2063,"Lower","TransOCR",5.59,4.3837,"ZH"
"8765","座",0.0255,"Lower","TransOCR",5.59,5.5645,"ZH"
"8766","庭",0.0025,"Lower","TransOCR",5.59,5.5875,"ZH"
"8767","康",0.0899,"Lower","TransOCR",5.59,5.5001,"ZH"
"8768","延",3e-04,"Lower","TransOCR",5.59,5.5897,"ZH"
"8769","建",1.2156,"Lower","TransOCR",5.59,4.3744,"ZH"
"8770","开",5.9392,"Lower","TransOCR",5.59,0,"ZH"
"8771","异",5.7889,"Lower","TransOCR",5.59,0,"ZH"
"8772","弃",0.0181,"Lower","TransOCR",5.59,5.5719,"ZH"
"8773","式",7.2353,"Lower","TransOCR",5.59,0,"ZH"
"8774","张",0.4678,"Lower","TransOCR",5.59,5.1222,"ZH"
"8775","弱",2.7219,"Lower","TransOCR",5.59,2.8681,"ZH"
"8776","强",0.1537,"Lower","TransOCR",5.59,5.4363,"ZH"
"8777","归",1.5689,"Lower","TransOCR",5.59,4.0211,"ZH"
"8778","当",0.0727,"Lower","TransOCR",5.59,5.5173,"ZH"
"8779","录",0.7692,"Lower","TransOCR",5.59,4.8208,"ZH"
"8780","形",0.5204,"Lower","TransOCR",5.59,5.0696,"ZH"
"8781","影",0.0877,"Lower","TransOCR",5.59,5.5023,"ZH"
"8782","往",0.494,"Lower","TransOCR",5.59,5.096,"ZH"
"8783","征",1.5647,"Lower","TransOCR",5.59,4.0253,"ZH"
"8784","径",5.5701,"Lower","TransOCR",5.59,0.0198999999999998,"ZH"
"8785","待",5.4134,"Lower","TransOCR",5.59,0.1766,"ZH"
"8786","很",0.2208,"Lower","TransOCR",5.59,5.3692,"ZH"
"8787","律",4.4975,"Lower","TransOCR",5.59,1.0925,"ZH"
"8788","徒",0.073,"Lower","TransOCR",5.59,5.517,"ZH"
"8789","得",0.1261,"Lower","TransOCR",5.59,5.4639,"ZH"
"8790","御",2.2214,"Lower","TransOCR",5.59,3.3686,"ZH"
"8791","德",0.0619,"Lower","TransOCR",5.59,5.5281,"ZH"
"8792","心",4.8783,"Lower","TransOCR",5.59,0.7117,"ZH"
"8793","必",0.1209,"Lower","TransOCR",5.59,5.4691,"ZH"
"8794","忆",0.6185,"Lower","TransOCR",5.59,4.9715,"ZH"
"8795","志",6.9563,"Lower","TransOCR",5.59,0,"ZH"
"8796","忙",7.2875,"Lower","TransOCR",5.59,0,"ZH"
"8797","忠",7.5857,"Lower","TransOCR",5.59,0,"ZH"
"8798","快",0.3069,"Lower","TransOCR",5.59,5.2831,"ZH"
"8799","态",2.5653,"Lower","TransOCR",5.59,3.0247,"ZH"
"8800","思",1.4561,"Lower","TransOCR",5.59,4.1339,"ZH"
"8801","性",1.3951,"Lower","TransOCR",5.59,4.1949,"ZH"
"8802","总",4.039,"Lower","TransOCR",5.59,1.551,"ZH"
"8803","恢",0.6409,"Lower","TransOCR",5.59,4.9491,"ZH"
"8804","息",5.63,"Lower","TransOCR",5.59,0,"ZH"
"8805","悄",6.8537,"Lower","TransOCR",5.59,0,"ZH"
"8806","患",0.0173,"Lower","TransOCR",5.59,5.5727,"ZH"
"8807","情",5.0175,"Lower","TransOCR",5.59,0.5725,"ZH"
"8808","惊",0.2041,"Lower","TransOCR",5.59,5.3859,"ZH"
"8809","惜",7.5597,"Lower","TransOCR",5.59,0,"ZH"
"8810","惠",5.2164,"Lower","TransOCR",5.59,0.3736,"ZH"
"8811","惯",6.9274,"Lower","TransOCR",5.59,0,"ZH"
"8812","惰",7.2655,"Lower","TransOCR",5.59,0,"ZH"
"8813","想",4.4167,"Lower","TransOCR",5.59,1.1733,"ZH"
"8814","意",0.0738,"Lower","TransOCR",5.59,5.5162,"ZH"
"8815","感",0.8524,"Lower","TransOCR",5.59,4.7376,"ZH"
"8816","愿",0.1362,"Lower","TransOCR",5.59,5.4538,"ZH"
"8817","慧",1.5457,"Lower","TransOCR",5.59,4.0443,"ZH"
"8818","慨",2.1413,"Lower","TransOCR",5.59,3.4487,"ZH"
"8819","慰",3.4051,"Lower","TransOCR",5.59,2.1849,"ZH"
"8820","憾",0.0346,"Lower","TransOCR",5.59,5.5554,"ZH"
"8821","懒",0.1681,"Lower","TransOCR",5.59,5.4219,"ZH"
"8822","成",0.2179,"Lower","TransOCR",5.59,5.3721,"ZH"
"8823","我",0.0357,"Lower","TransOCR",5.59,5.5543,"ZH"
"8824","或",7.0479,"Lower","TransOCR",5.59,0,"ZH"
"8825","战",0.2077,"Lower","TransOCR",5.59,5.3823,"ZH"
"8826","所",0.0302,"Lower","TransOCR",5.59,5.5598,"ZH"
"8827","才",1.2341,"Lower","TransOCR",5.59,4.3559,"ZH"
"8828","打",0.413,"Lower","TransOCR",5.59,5.177,"ZH"
"8829","扔",3.2628,"Lower","TransOCR",5.59,2.3272,"ZH"
"8830","找",1.7527,"Lower","TransOCR",5.59,3.8373,"ZH"
"8831","承",4.7566,"Lower","TransOCR",5.59,0.8334,"ZH"
"8832","抑",2.6242,"Lower","TransOCR",5.59,2.9658,"ZH"
"8833","投",5.7971,"Lower","TransOCR",5.59,0,"ZH"
"8834","抛",1.4837,"Lower","TransOCR",5.59,4.1063,"ZH"
"8835","抵",2.7008,"Lower","TransOCR",5.59,2.8892,"ZH"
"8836","担",0.0782,"Lower","TransOCR",5.59,5.5118,"ZH"
"8837","拉",0.1147,"Lower","TransOCR",5.59,5.4753,"ZH"
